Date,Frequency,Estimated Unemployment Rate (%),Estimated Employed,Estimated Labour Participation Rate (%),Region_Assam,Region_Bihar,Region_Chandigarh,Region_Chhattisgarh,Region_Delhi,Region_Goa,Region_Gujarat,Region_Haryana,Region_Himachal Pradesh,Region_Jammu & Kashmir,Region_Jharkhand,Region_Karnataka,Region_Kerala,Region_Madhya Pradesh,Region_Maharashtra,Region_Meghalaya,Region_Odisha,Region_Puducherry,Region_Punjab,Region_Rajasthan,Region_Sikkim,Region_Tamil Nadu,Region_Telangana,Region_Tripura,Region_Uttar Pradesh,Region_Uttarakhand,Region_West Bengal,Area_Urban
2019-09-30,Monthly,0.07766484232473286,0.2090732241183313,0.47974341661039843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.07101902528016679,0.22797359845936271,0.536968264686023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.09812353401094605,0.21533174062882882,0.5092842673869008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.07440708887151419,0.22138235428994202,0.5135043889264012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.0758405003909304,0.21376535109525352,0.487170830519919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.07870732342976285,0.2347645229609311,0.5567184334908847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.07023716445139432,0.21941887840534952,0.49915597569209996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-30,Monthly,0.33802449830596826,0.14546560211602108,0.38825118163403105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-31,Monthly,0.15142038050560333,0.13172113971349209,0.23953409858203922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-30,Monthly,0.05916080271045086,0.2301712411380235,0.5221134368669818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.32147511076361746,0.05782389025703655,0.5038825118163404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.26609330205890025,0.06113900801758848,0.5018568534773803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.33163930153765964,0.051534036333772876,0.42943956785955445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.31522022413343764,0.05409333856046335,0.44800810263335583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,Monthly,0.3497524107375554,0.05743607610630745,0.5126603646185011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.2741725306228825,0.06061998348542402,0.4937542201215395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.3526192337763878,0.05149611653353807,0.43636056718433497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.3081834766744853,0.05465819925254256,0.4429439567859555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.35496481626270526,0.0564536602437071,0.4966239027683998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.3034923117018504,0.05911933035294782,0.4893652937204592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.35366171488141784,0.048678767223358066,0.3950033760972316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-31,Monthly,0.5011727912431588,0.04294216187341658,0.4209993247805538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-30,Monthly,0.3832421162366433,0.04930706813486127,0.41796083727211353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.1417774302840761,0.004291629155987686,0.5391627278865633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.2792546260099036,0.004114670088225192,0.611917623227549,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.2802971071149336,0.004077887444629474,0.6058406482106685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.3189992181391713,0.004087094039726874,0.6387575962187713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,Monthly,0.1563721657544957,0.004325350224016589,0.549291019581364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.30974719833203024,0.0039997735308816285,0.6137744767049291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.35535574667709147,0.004015234487494107,0.6556380823767726,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.32994526974198596,0.004197551312498521,0.662052667116813,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.23651290070367476,0.0043119230283163446,0.6007765023632682,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.3558769872296065,0.0039009721136608055,0.6328494260634707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.3445400052124056,0.0037616266885764638,0.5977380148548279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-30,Monthly,0.03518373729476151,0.002132977829010091,0.187204591492235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-30,Monthly,0.1408652593171749,0.003837510025839902,0.4613436866981769,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.30023455824863177,0.02363359203573978,0.5639770425388252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.25905655459994786,0.02384519064420121,0.5374746792707631,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.28081834766744856,0.02480641603019973,0.5818703578663066,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.3135261923377639,0.02142374679160547,0.49459824442943967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.18621318738597864,0.02574726007028197,0.5332545577312627,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.09147771696637998,0.025360014497872424,0.46218771100607703,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.24159499609069585,0.022527007415507783,0.47383524645509795,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.2587959343236904,0.022102301279198433,0.4709655638082377,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.18621318738597864,0.020746176381873288,0.386225523295071,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-31,Monthly,0.16888193901485538,0.019419464478386578,0.337609723160027,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.2245243679958301,0.05149161164377544,0.5050641458474004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.26726609330205897,0.04980507713759917,0.5094530722484808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.20419598644774564,0.05215960369566286,0.4978055367994599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.2638780297107115,0.04999084916931472,0.5067521944632006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,Monthly,0.2757362522804274,0.050476786816960564,0.5207629979743417,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.24824081313526197,0.05271980641920111,0.5315665091154625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.22595777951524632,0.05193440294432597,0.5037137069547604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.2868126140213709,0.04900161036687975,0.5032072923700204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.29919207714360185,0.049857167659029006,0.5232950708980418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.25632004169924427,0.053437680284430855,0.5416948008102634,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.2137086265311441,0.05316734316188022,0.5065833896016206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-30,Monthly,0.2525410476935106,0.04800200594431138,0.45746117488183663,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.08548345061245764,0.18782370284487507,0.46066846725185684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.0651550690643732,0.19272788766659374,0.4652261985145173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.029841021631482903,0.19000595017211414,0.4348413234301149,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.016549387542350774,0.18730107002722113,0.41711681296421343,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,Monthly,0.04652071931196246,0.1880326553773109,0.4333220796758947,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.050430023455824854,0.19134473343069291,0.4451384199864957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.04482668751628875,0.18729002648678367,0.42656988521269423,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.020328381548084418,0.1868207525575801,0.41070222822417285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.04313265572061506,0.1902492360876922,0.4323092505064146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.03752931978107896,0.19407417178531122,0.44091829844699537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.06411258795934323,0.2006734853931902,0.4763673193787981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-30,Monthly,0.32733906697941106,0.16048287082366378,0.48632680621201896,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-31,Monthly,0.20693249934844934,0.18850203864849896,0.5160364618501013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-30,Monthly,0.0797498045347928,0.19185124923982722,0.449020931802836,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.07961949439666406,0.09964319742292314,0.3936529372045915,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.08691686213187386,0.10122780333112105,0.4066509115462526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.09877508470158979,0.0886936473553487,0.3342336259284268,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.100208496221006,0.09620410772031168,0.3811613774476705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,Monthly,0.07193119624706801,0.10040266497906791,0.39230249831195146,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.06971592389887933,0.1004872519382999,0.3909520594193113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.08743810268438884,0.08776546511707498,0.32123565158676576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.09525671097211362,0.09602113484340008,0.3752532072923701,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.08665624185561636,0.09945937167853221,0.3916272788656314,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.07922856398227782,0.10004844068598624,0.3907832545577313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.11910346624967423,0.0881374028116504,0.33609047940580694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-30,Monthly,0.2792546260099036,0.04657281873292364,0.1212018906144498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-31,Monthly,0.3945790982538442,0.060721933951799284,0.28055367994598246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-30,Monthly,0.15858743810268439,0.09954216542921793,0.4279203241053343,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.05095126400833984,0.145278321164919,0.43264686022957466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.0831378681261402,0.14126809454031636,0.4299459824442944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.09616888193901485,0.13595639214225638,0.41087103308575296,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.08887151420380505,0.14783941660015576,0.4603308575286969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,Monthly,0.09121709669012248,0.14447459197343673,0.4446320054017556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.05733646077664842,0.14333192449831,0.4198176907494937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.07896794370602032,0.14017723329745968,0.41542876434841325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.08079228563982277,0.14734888658915968,0.4473328831870358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.0673703414125619,0.14838822588890604,0.44328156650911554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.06463382851185821,0.14179501356376384,0.4110398379473329,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.06254886630179826,0.13858665731690648,0.3941593517893316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-30,Monthly,0.15559030492572323,0.10395039687750783,0.2773463875759623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-31,Monthly,0.5276257492832943,0.08376720050557984,0.37407157326131,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-30,Monthly,0.16575449569976547,0.13497485101553228,0.4285955435516543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.07922856398227782,0.3698635646024919,0.42150573936529373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.08418034923117018,0.37888381908983776,0.4383862255232951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.08274693771175397,0.37539852146456415,0.4301147873058745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.09864477456346105,0.36199516231697326,0.4137407157326132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,Monthly,0.09903570497784728,0.37935060002179405,0.4431127616475355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.09786291373468856,0.375536598522628,0.43416610398379474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.09903570497784728,0.3813249882364426,0.44361917623227554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.10203283815480843,0.36152230197067714,0.4091829844699528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.08691686213187386,0.36445979625345815,0.40496286293045247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.06958561376075058,0.37336705673399123,0.4098582039162728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.08261662757362521,0.3721216077934068,0.4130654962862931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-30,Monthly,0.1953348970549909,0.2760891888572033,0.2959149223497637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-31,Monthly,0.2074537399009643,0.2693384803375448,0.2878122889939231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-30,Monthly,0.13044044826687518,0.35259006778087754,0.400236326806212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.10946051602814699,0.00392664561162831,0.5817015530047266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.1128485796194944,0.0039763743461923295,0.5901417960837273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.05772739119103465,0.005130216572137969,0.7295746117488184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.07557988011467291,0.00459264763939729,0.6573261309925726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,Monthly,0.0690643732082356,0.004471365510157227,0.6320054017555706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.09382329945269742,0.004044669349729413,0.5803511141120865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.0393536617148814,0.005336129397403855,0.7375084402430792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.06789158196507689,0.004767244920293956,0.6703241053342337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.06202762574928329,0.004641939006023166,0.6448345712356517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.09603857180088611,0.00403570330699804,0.5727548953409859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.036486838676049,0.005255303802439659,0.7142133693450372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-30,Monthly,0.22660933020589002,0.0024606101514541567,0.3912896691424713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-31,Monthly,0.18999218139171228,0.003794079389584787,0.5933490884537475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.03844149074798017,0.054018483037854476,0.4714719783929777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.034271566327860284,0.05044754877029739,0.4230249831195139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.023195204586916846,0.054513911569757476,0.46691424713031743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.04560854834506123,0.05264954325994249,0.4544226873733964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,Monthly,0.04925723221266613,0.0551355426202044,0.48649561107359895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.05863956215793589,0.05264674410513852,0.4588116137744767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.02905916080271044,0.05565614167694609,0.4790681971640784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.04378420641125878,0.05072654577802278,0.424206617150574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.029710711493354164,0.05493122618791263,0.46792707629979746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.028537920250195442,0.0522361649532304,0.43281566509115466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.051602814698983576,0.052670733736544295,0.449020931802836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-04-30,Monthly,0.26713578316393016,0.027419120882134385,0.20594193112761655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-05-31,Monthly,0.13031013812874642,0.04211986641296117,0.35094530722484807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-06-30,Monthly,0.028407610112066717,0.04749048227228564,0.36985145172180967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.016288767266093296,0.005127811048478315,0.3777852802160703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.0,0.005575325922760499,0.41188386225523294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.0,0.005066841957904689,0.36191762322754906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
